person_id,incident_id,role
arrest_18916794,case_HX308258,suspect
arrest_18949804,case_HX376329,suspect
arrest_18949771,case_HX376329,suspect
arrest_18949822,case_HX376329,suspect
arrest_18945552,case_HX367454,suspect
arrest_18945554,case_HX367454,suspect
arrest_18945557,case_HX367454,suspect
arrest_18930068,case_HX335770,suspect
arrest_18930037,case_HX335770,suspect
arrest_18930064,case_HX335770,suspect
arrest_18914875,case_HX296485,suspect
arrest_18914898,case_HX296485,suspect
arrest_18914884,case_HX296485,suspect
arrest_18914466,case_HX303414,suspect
arrest_18914468,case_HX303414,suspect
arrest_18914471,case_HX303414,suspect
arrest_18908103,case_HX290241,suspect
arrest_18908070,case_HX290241,suspect
arrest_18940768,case_HX357550,suspect
arrest_18940800,case_HX357550,suspect
arrest_18944543,case_HX365266,suspect
arrest_18944537,case_HX365266,suspect
arrest_18929177,case_HX333940,suspect
arrest_18929195,case_HX333940,suspect
arrest_18922468,case_HX279865,suspect
arrest_18922471,case_HX279865,suspect
arrest_18931411,case_HX338587,suspect
arrest_18931391,case_HX338587,suspect
arrest_18931418,case_HX338587,suspect
arrest_18931404,case_HX338587,suspect
arrest_18912699,case_HX299800,suspect
arrest_18912680,case_HX299800,suspect
arrest_18912735,case_HX299800,suspect
arrest_18912722,case_HX299800,suspect
arrest_30042028,case_JE191774,suspect
arrest_30042029,case_JE191774,suspect
arrest_18939809,case_HX355557,suspect
arrest_18939814,case_HX355557,suspect
arrest_18936826,case_HX349669,suspect
arrest_18936840,case_HX349669,suspect
arrest_18909343,case_HX292675,suspect
arrest_18909342,case_HX292675,suspect
arrest_18949935,case_HX376619,suspect
arrest_18949895,case_HX376619,suspect
arrest_18943965,case_HX364209,suspect
arrest_18943951,case_HX364209,suspect
arrest_18943967,case_HX364209,suspect
arrest_18943941,case_HX364209,suspect
arrest_18921293,case_HX317520,suspect
arrest_18921290,case_HX317520,suspect
arrest_18920795,case_HX316396,suspect
arrest_18920790,case_HX316396,suspect
arrest_18910466,case_HX294840,suspect
arrest_18910479,case_HX294840,suspect
arrest_18910484,case_HX294840,suspect
arrest_18916000,case_HX306636,suspect
arrest_18915987,case_HX306636,suspect
arrest_18943333,case_HX362574,suspect
arrest_18943320,case_HX362574,suspect
arrest_18948384,case_HX373145,suspect
arrest_18948391,case_HX373145,suspect
arrest_18936996,case_HX349976,suspect
arrest_18936975,case_HX349976,suspect
arrest_18925090,case_HX283326,suspect
arrest_18925093,case_HX283326,suspect
arrest_18925103,case_HX283326,suspect
arrest_18947025,case_HX357646,suspect
arrest_18947033,case_HX357646,suspect
arrest_18946999,case_HX357646,suspect
arrest_18949106,case_HX374881,suspect
arrest_18949110,case_HX374881,suspect
arrest_18908000,case_HX290123,suspect
arrest_18907990,case_HX290123,suspect
arrest_18908019,case_HX290123,suspect
arrest_18939289,case_HX354533,suspect
arrest_18939301,case_HX354533,suspect
arrest_30041406,case_JE189601,suspect
arrest_30041401,case_JE189601,suspect
arrest_18906085,case_HX285933,suspect
arrest_18906090,case_HX285933,suspect
arrest_18932785,case_HX341477,suspect
arrest_18932798,case_HX341477,suspect
arrest_18925837,case_HW327282,suspect
arrest_18925861,case_HW327282,suspect
arrest_18946459,case_HX369353,suspect
arrest_18946461,case_HX369353,suspect
arrest_18926645,case_HX328854,suspect
arrest_18926651,case_HX328854,suspect
arrest_18938935,case_HX353593,suspect
arrest_18938949,case_HX353593,suspect
arrest_18928014,case_HX331508,suspect
arrest_18928015,case_HX331508,suspect
arrest_18948850,case_HX374382,suspect
arrest_18948862,case_HX374382,suspect
arrest_18948848,case_HX374382,suspect
arrest_18940394,case_HX356724,suspect
arrest_18940378,case_HX356724,suspect
arrest_18919478,case_HX313755,suspect
arrest_18919481,case_HX313755,suspect
arrest_18919473,case_HX313755,suspect
arrest_18920803,case_HX313890,suspect
arrest_18920807,case_HX313890,suspect
arrest_18948053,case_HX372625,suspect
arrest_18948061,case_HX372625,suspect
arrest_18921568,case_HX318012,suspect
arrest_18921573,case_HX318012,suspect
arrest_18921575,case_HX318012,suspect
arrest_18921566,case_HX318012,suspect
arrest_18915842,case_HX306400,suspect
arrest_18915837,case_HX306400,suspect
arrest_18949776,case_HX376305,suspect
arrest_18949783,case_HX376305,suspect
arrest_18949755,case_HX376305,suspect
arrest_18949785,case_HX376305,suspect
arrest_18948929,case_HX374396,suspect
arrest_18948933,case_HX374396,suspect
arrest_18938516,case_HX352922,suspect
arrest_18938527,case_HX352922,suspect
arrest_18921254,case_HX317504,suspect
arrest_18921246,case_HX317504,suspect
arrest_18921249,case_HX317504,suspect
arrest_18921239,case_HX317504,suspect
arrest_30041359,case_JE189482,suspect
arrest_30041364,case_JE189482,suspect
arrest_18933500,case_HX342988,suspect
arrest_18933505,case_HX342988,suspect
arrest_18929377,case_HX334188,suspect
arrest_18929357,case_HX334188,suspect
arrest_18911324,case_HX296828,suspect
arrest_18911340,case_HX296828,suspect
arrest_18919048,case_HX312955,suspect
arrest_18919036,case_HX312955,suspect
arrest_18938435,case_HX346615,suspect
arrest_18935194,case_HX346615,suspect
arrest_18916618,case_HX308016,suspect
arrest_18916667,case_HX308016,suspect
arrest_18918524,case_HX312017,suspect
arrest_18918527,case_HX312017,suspect
arrest_18944430,case_HX365230,suspect
arrest_18944439,case_HX365230,suspect
arrest_18944707,case_HX364824,suspect
arrest_18944691,case_HX364824,suspect
arrest_18944671,case_HX364824,suspect
arrest_18944684,case_HX364824,suspect
arrest_18935624,case_HX347470,suspect
arrest_18935629,case_HX347470,suspect
arrest_18937045,case_HX350223,suspect
arrest_18937039,case_HX350223,suspect
arrest_18928692,case_HX332835,suspect
arrest_18928693,case_HX332835,suspect
arrest_18928690,case_HX332835,suspect
arrest_18932643,case_HX341292,suspect
arrest_18932669,case_HX341292,suspect
arrest_18937889,case_HX351750,suspect
arrest_18937891,case_HX351750,suspect
arrest_30039918,case_JE184086,suspect
arrest_30039911,case_JE184086,suspect
arrest_30039921,case_JE184086,suspect
arrest_30039908,case_JE184086,suspect
arrest_18916505,case_HX307606,suspect
arrest_18922521,case_HX307606,suspect
arrest_30040661,case_JE186663,suspect
arrest_30040660,case_JE186663,suspect
arrest_18914642,case_HX303641,suspect
arrest_18914609,case_HX303641,suspect
arrest_18924926,case_HX324625,suspect
arrest_18924927,case_HX324625,suspect
arrest_18919672,case_HX314267,suspect
arrest_18919674,case_HX314267,suspect
arrest_18906480,case_HX286609,suspect
arrest_18906473,case_HX286609,suspect
arrest_18917008,case_HX308600,suspect
arrest_18916973,case_HX308600,suspect
arrest_18916987,case_HX308600,suspect
arrest_18947222,case_HX370854,suspect
arrest_18947215,case_HX370854,suspect
arrest_18907991,case_HX290092,suspect
arrest_18908063,case_HX290092,suspect
arrest_18919332,case_HX313569,suspect
arrest_18919345,case_HX313569,suspect
arrest_18923531,case_HX321885,suspect
arrest_18923516,case_HX321885,suspect
arrest_18921730,case_HX318456,suspect
arrest_18921717,case_HX318456,suspect
arrest_18912902,case_HX300217,suspect
arrest_18912921,case_HX300217,suspect
arrest_18914227,case_HX302757,suspect
arrest_18914223,case_HX302757,suspect
arrest_18949495,case_HX375775,suspect
arrest_18949511,case_HX375775,suspect
arrest_18949640,case_HX375880,suspect
arrest_18949601,case_HX375880,suspect
arrest_18928117,case_HX331680,suspect
arrest_18928127,case_HX331680,suspect
arrest_30040245,case_JE185219,suspect
arrest_30040247,case_JE185219,suspect
arrest_18912359,case_HX299180,suspect
arrest_18912347,case_HX299180,suspect
arrest_18918592,case_HX312031,suspect
arrest_18918595,case_HX312031,suspect
arrest_18906083,case_HX285972,suspect
arrest_18906072,case_HX285972,suspect
arrest_18906081,case_HX285972,suspect
arrest_18945135,case_HX366655,suspect
arrest_18945147,case_HX366655,suspect
arrest_18928073,case_HX331512,suspect
arrest_18928097,case_HX331512,suspect
arrest_18907200,case_HX288307,suspect
arrest_18907171,case_HX288307,suspect
arrest_18927082,case_HX329797,suspect
arrest_18927081,case_HX329797,suspect
arrest_30040344,case_JE185512,suspect
arrest_30040333,case_JE185512,suspect
arrest_30040321,case_JE185512,suspect
arrest_30063607,case_JE278646,suspect
arrest_30063596,case_JE278646,suspect
arrest_18943461,case_HX363033,suspect
arrest_18943464,case_HX363033,suspect
arrest_18947398,case_HX371231,suspect
arrest_18947359,case_HX371231,suspect
arrest_18915858,case_HX306424,suspect
arrest_18915853,case_HX306424,suspect
arrest_18913462,case_HX301192,suspect
arrest_18940369,case_HX301192,suspect
arrest_18940452,case_HX888356,suspect
arrest_18940424,case_HX888356,suspect
arrest_18915950,case_HX306579,suspect
arrest_18915931,case_HX306579,suspect
arrest_18931753,case_HX339352,suspect
arrest_18931759,case_HX339352,suspect
arrest_18950042,case_HX376697,suspect
arrest_18950014,case_HX376697,suspect
arrest_18950030,case_HX376697,suspect
arrest_18906758,case_HX287452,suspect
arrest_18906780,case_HX287452,suspect
arrest_18948376,case_HX373039,suspect
arrest_18948382,case_HX373039,suspect
arrest_30063555,case_JE278485,suspect
arrest_30063556,case_JE278485,suspect
arrest_18918395,case_HX311774,suspect
arrest_18918396,case_HX311774,suspect
arrest_18922041,case_HX318943,suspect
arrest_18922028,case_HX318943,suspect
arrest_18937236,case_HX325017,suspect
arrest_18937190,case_HX325017,suspect
arrest_18947787,case_HX371879,suspect
arrest_18947791,case_HX371879,suspect
arrest_18918062,case_HX310914,suspect
arrest_18918048,case_HX310914,suspect
arrest_18918059,case_HX310914,suspect
arrest_18918065,case_HX310914,suspect
arrest_30063187,case_JE276658,suspect
arrest_30063190,case_JE276658,suspect
arrest_18946257,case_HX368894,suspect
arrest_18946261,case_HX368894,suspect
arrest_18911197,case_HX296557,suspect
arrest_18911203,case_HX296557,suspect
arrest_18917766,case_HX310360,suspect
arrest_18917790,case_HX310360,suspect
arrest_18917775,case_HX310360,suspect
arrest_18925889,case_HX327170,suspect
arrest_18925780,case_HX327170,suspect
arrest_18925911,case_HX327170,suspect
arrest_18936119,case_HX348260,suspect
arrest_18936130,case_HX348260,suspect
arrest_18907949,case_HX290050,suspect
arrest_18907956,case_HX290050,suspect
arrest_18914206,case_HX302696,suspect
arrest_18914226,case_HX302696,suspect
arrest_18945867,case_HX368062,suspect
arrest_18945834,case_HX368062,suspect
arrest_18945857,case_HX368062,suspect
arrest_18945818,case_HX368062,suspect
arrest_18945828,case_HX368062,suspect
arrest_30039986,case_JE184288,suspect
arrest_30039968,case_JE184288,suspect
arrest_18947491,case_HX371484,suspect
arrest_18947492,case_HX371484,suspect
arrest_18930102,case_HX335849,suspect
arrest_18930095,case_HX335849,suspect
arrest_18911857,case_HX298078,suspect
arrest_18911854,case_HX298078,suspect
arrest_18931016,case_HX337869,suspect
arrest_18931012,case_HX337869,suspect
arrest_18910518,case_HX294929,suspect
arrest_18910509,case_HX294929,suspect
arrest_18940483,case_HX356982,suspect
arrest_18940504,case_HX356982,suspect
arrest_18923790,case_HX322397,suspect
arrest_18923767,case_HX322397,suspect
arrest_18928022,case_HX331504,suspect
arrest_18928003,case_HX331504,suspect
arrest_18950068,case_HX376808,suspect
arrest_18950080,case_HX376808,suspect
arrest_18947313,case_HX371023,suspect
arrest_18947311,case_HX371023,suspect
arrest_18934661,case_HX345414,suspect
arrest_18934646,case_HX345414,suspect
arrest_18934653,case_HX345437,suspect
arrest_18934659,case_HX345437,suspect
arrest_18934657,case_HX345437,suspect
arrest_18943880,case_HX364073,suspect
arrest_18943871,case_HX364073,suspect
arrest_18943884,case_HX364073,suspect
arrest_18922199,case_HX319231,suspect
arrest_18922196,case_HX319231,suspect
arrest_18945757,case_HX367919,suspect
arrest_18945803,case_HX367919,suspect
arrest_18906013,case_HW534204,suspect
arrest_18905959,case_HW534204,suspect
arrest_18942518,case_HX360823,suspect
arrest_18942488,case_HX360823,suspect
arrest_18929764,case_HX334560,suspect
arrest_18929772,case_HX334560,suspect
arrest_18937193,case_HX350583,suspect
arrest_18937214,case_HX350583,suspect
arrest_18905993,case_HX285861,suspect
arrest_18906005,case_HX285861,suspect
arrest_18917159,case_HX309167,suspect
arrest_18917185,case_HX309167,suspect
arrest_18940836,case_HX357683,suspect
arrest_18940797,case_HX357683,suspect
arrest_18929231,case_HX333974,suspect
arrest_18929226,case_HX333974,suspect
arrest_18925819,case_HX327272,suspect
arrest_18925809,case_HX327272,suspect
arrest_18947839,case_HX372076,suspect
arrest_18947863,case_HX372076,suspect
arrest_18947843,case_HX372076,suspect
arrest_18933968,case_HX343960,suspect
arrest_18933990,case_HX343960,suspect
arrest_18923063,case_HX315980,suspect
arrest_18923090,case_HX315980,suspect
arrest_18920476,case_HX315970,suspect
arrest_18920481,case_HX315970,suspect
arrest_18912888,case_HX299997,suspect
arrest_18912855,case_HX299997,suspect
arrest_18912887,case_HX299997,suspect
arrest_18912941,case_HX299997,suspect
arrest_18912966,case_HX299997,suspect
arrest_18926471,case_HX328415,suspect
arrest_18926473,case_HX328415,suspect
arrest_18943913,case_HX347721,suspect
arrest_18943925,case_HX347721,suspect
arrest_18928115,case_HX331641,suspect
arrest_18928132,case_HX331641,suspect
arrest_18928128,case_HX331641,suspect
arrest_18919860,case_HX314685,suspect
arrest_18919872,case_HX314685,suspect
arrest_18910241,case_HX294157,suspect
arrest_18910191,case_HX294157,suspect
arrest_18910231,case_HX294157,suspect
arrest_18911399,case_HX277783,suspect
arrest_18911478,case_HX277783,suspect
arrest_18948900,case_HX374384,suspect
arrest_18948875,case_HX374384,suspect
arrest_18948889,case_HX374384,suspect
arrest_18948902,case_HX374384,suspect
arrest_18948910,case_HX374384,suspect
arrest_18936390,case_HX348581,suspect
arrest_18936337,case_HX348581,suspect
arrest_18910031,case_HX294093,suspect
arrest_18910015,case_HX294093,suspect
arrest_18939748,case_HX355412,suspect
arrest_18939747,case_HX355412,suspect
arrest_18946181,case_HX305873,suspect
arrest_18946186,case_HX305873,suspect
arrest_30041517,case_JE189932,suspect
arrest_30041545,case_JE189932,suspect
arrest_18923174,case_HX321310,suspect
arrest_18923168,case_HX321310,suspect
arrest_18949845,case_HX376497,suspect
arrest_18949864,case_HX376497,suspect
arrest_18949869,case_HX376497,suspect
arrest_18949859,case_HX376497,suspect
arrest_18939099,case_HX354049,suspect
arrest_18939100,case_HX354049,suspect
arrest_18935216,case_HX346503,suspect
arrest_18935201,case_HX346503,suspect
arrest_18930814,case_HX337367,suspect
arrest_18930822,case_HX337367,suspect
arrest_18936126,case_HX348114,suspect
arrest_18936200,case_HX348114,suspect
arrest_18908750,case_HX291557,suspect
arrest_18948442,case_HX291557,suspect
arrest_18906707,case_HX287375,suspect
arrest_18906712,case_HX287375,suspect
arrest_18906702,case_HX287375,suspect
arrest_18946836,case_HX370128,suspect
arrest_18946865,case_HX370128,suspect
arrest_18946810,case_HX370128,suspect
arrest_18946849,case_HX370128,suspect
arrest_18936749,case_HX349557,suspect
arrest_18936750,case_HX349557,suspect
arrest_18925156,case_HX325263,suspect
arrest_18925148,case_HX325263,suspect
arrest_18905884,case_HX285702,suspect
arrest_18905915,case_HX285702,suspect
arrest_18922824,case_HX320429,suspect
arrest_18922833,case_HX320429,suspect
arrest_18936399,case_HX349000,suspect
arrest_18936415,case_HX349000,suspect
arrest_18928426,case_HX332275,suspect
arrest_18928420,case_HX332275,suspect
arrest_18920498,case_HX316000,suspect
arrest_18920490,case_HX316000,suspect
arrest_18934161,case_HX344182,suspect
arrest_18934164,case_HX344182,suspect
arrest_18934453,case_HX345093,suspect
arrest_18934470,case_HX345093,suspect
arrest_18948842,case_HX374348,suspect
arrest_18948828,case_HX374348,suspect
arrest_18932639,case_HX341299,suspect
arrest_18932650,case_HX341299,suspect
arrest_18923279,case_HX321656,suspect
arrest_18923304,case_HX321656,suspect
arrest_18923301,case_HX321656,suspect
arrest_18915885,case_HX306467,suspect
arrest_18915887,case_HX306467,suspect
arrest_18917247,case_HX309299,suspect
arrest_18917251,case_HX309299,suspect
arrest_18946513,case_HX369500,suspect
arrest_18946495,case_HX369500,suspect
arrest_18919006,case_HX312887,suspect
arrest_18919010,case_HX312887,suspect
arrest_30040107,case_JE184750,suspect
arrest_30040100,case_JE184750,suspect
arrest_18932569,case_HX341189,suspect
arrest_18932566,case_HX341189,suspect
arrest_18937717,case_HX351294,suspect
arrest_18937702,case_HX351294,suspect
arrest_18944473,case_HX365323,suspect
arrest_18944471,case_HX365323,suspect
arrest_18921182,case_HX317315,suspect
arrest_18921181,case_HX317315,suspect
arrest_18931945,case_HX339769,suspect
arrest_18931973,case_HX339769,suspect
arrest_18931104,case_HX338077,suspect
arrest_18931114,case_HX338077,suspect
arrest_18930375,case_HX336432,suspect
arrest_18930386,case_HX336432,suspect
arrest_18930331,case_HX336432,suspect
arrest_18909116,case_HX219259,suspect
arrest_18909129,case_HX219259,suspect
arrest_18909084,case_HX219259,suspect
arrest_18942931,case_HX361818,suspect
arrest_18942938,case_HX361818,suspect
arrest_18945770,case_HX367991,suspect
arrest_18945787,case_HX367991,suspect
arrest_18932994,case_HX341890,suspect
arrest_18932993,case_HX341890,suspect
arrest_18921028,case_HX316988,suspect
arrest_18921009,case_HX316988,suspect
arrest_18930875,case_HX337425,suspect
arrest_18930877,case_HX337425,suspect
arrest_18921879,case_HX318764,suspect
arrest_18921870,case_HX318764,suspect
arrest_18929922,case_HX335586,suspect
arrest_18929925,case_HX335586,suspect
arrest_18938650,case_HX352204,suspect
arrest_18938656,case_HX352204,suspect
arrest_18938652,case_HX352204,suspect
arrest_18938655,case_HX352204,suspect
arrest_18919716,case_HX314320,suspect
arrest_18919715,case_HX314320,suspect
arrest_18936090,case_HX348154,suspect
arrest_18936036,case_HX348154,suspect
arrest_18945095,case_HX366587,suspect
arrest_18945122,case_HX366587,suspect
arrest_18921647,case_HX318193,suspect
arrest_18921663,case_HX318193,suspect
arrest_18942513,case_HX360974,suspect
arrest_18942517,case_HX360974,suspect
arrest_18924733,case_HX324288,suspect
arrest_18924749,case_HX324288,suspect
arrest_18910805,case_HX295599,suspect
arrest_18910806,case_HX295599,suspect
arrest_18918865,case_HX312431,suspect
arrest_18918825,case_HX312431,suspect
arrest_18906634,case_HX287268,suspect
arrest_18906613,case_HX287268,suspect
arrest_18917095,case_HX309023,suspect
arrest_18917083,case_HX309023,suspect
arrest_18909102,case_HX292204,suspect
arrest_18909099,case_HX292204,suspect
arrest_18920674,case_HX316188,suspect
arrest_18920621,case_HX316188,suspect
arrest_18920612,case_HX316188,suspect
arrest_18920637,case_HX316188,suspect
